date,product_id,product_name,category,brand,market,unit_price_eur,unit_cost_eur,units_sold,web_sessions,ad_spend_eur
2024-06-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,2,74,5.19
2024-06-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,1,27,2.5
2024-06-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,0,21,1.39
2024-06-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,0,66,3.59
2024-06-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,1,31,2.54
2024-06-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,1,19,1.45
2024-06-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,2,80,4.47
2024-06-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,0,21,1.93
2024-06-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,0,13,1.01
2024-06-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,2,46,3.02
2024-06-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,1,19,0.97
2024-06-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,1,24,1.46
2024-06-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,2,84,5.19
2024-06-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,0,30,2.22
2024-06-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,0,14,0.77
2024-06-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,7,73,7.22
2024-06-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,2,23,1.87
2024-06-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,0,13,1.52
2024-06-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,147.95,88.11,1,64,6.94
2024-06-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,151.95,88.11,1,34,2.97
2024-06-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,162.95,88.11,2,14,1.55
2024-07-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,72,7.96
2024-07-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,36,2.65
2024-07-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,18,2.01
2024-07-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,69,6.36
2024-07-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,40,3.42
2024-07-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,3,19,1.07
2024-07-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,65,5.15
2024-07-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,31,2.75
2024-07-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,15,0.93
2024-07-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,98,8.77
2024-07-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,30,3.41
2024-07-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,6,0.64
2024-07-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,79,8.9
2024-07-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,19,1.56
2024-07-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,11,0.81
2024-07-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,42,4.13
2024-07-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,17,1.86
2024-07-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,10,1.05
2024-07-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,105,9.57
2024-07-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,25,2.72
2024-07-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,19,1.06
2024-07-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,110,6.51
2024-07-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,34,2.65
2024-07-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,7,0.52
2024-07-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,71,6.68
2024-07-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,29,2.63
2024-07-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,8,0.94
2024-07-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,78,7.81
2024-07-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,21,1.61
2024-07-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,21,1.88
2024-07-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,73,6.72
2024-07-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,34,3.81
2024-07-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,28,3.16
2024-07-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,77,7.12
2024-07-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,26,2.65
2024-07-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,15,1.58
2024-07-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,64,4.87
2024-07-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,13,0.73
2024-07-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,9,0.66
2024-07-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,83,8.3
2024-07-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,3,27,1.51
2024-07-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,14,1.21
2024-07-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,92,10.12
2024-07-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,26,1.83
2024-07-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,13,1.38
2024-07-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,90,9.98
2024-07-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,21,2.32
2024-07-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,13,1.48
2024-07-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,66,5.83
2024-07-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,33,1.69
2024-07-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,20,2.24
2024-07-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,97,9.59
2024-07-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,30,2.55
2024-07-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,14,0.82
2024-07-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,85,8.03
2024-07-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,32,2.94
2024-07-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,11,0.96
2024-07-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,60,5.39
2024-07-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,29,1.52
2024-07-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,12,1.38
2024-07-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,87,9.36
2024-07-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,3,34,1.98
2024-07-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,21,1.75
2024-07-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,91,10.35
2024-07-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,36,2.72
2024-07-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,23,2.57
2024-07-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,85,4.3
2024-07-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,37,3.28
2024-07-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,13,1.18
2024-07-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,69,4.43
2024-07-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,30,2.84
2024-07-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,8,0.83
2024-07-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,86,8.95
2024-07-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,24,1.67
2024-07-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,14,1.0
2024-07-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,97,8.08
2024-07-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,22,2.54
2024-07-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,15,1.05
2024-07-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,71,7.02
2024-07-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,18,1.04
2024-07-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,14,1.64
2024-07-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,108,11.35
2024-07-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,28,1.78
2024-07-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,11,0.79
2024-07-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,87,9.98
2024-07-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,32,2.42
2024-07-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,21,1.47
2024-07-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,87,5.22
2024-07-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,19,1.54
2024-07-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,16,0.95
2024-07-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,6,82,5.47
2024-07-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,26,2.5
2024-07-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,14,1.15
2024-08-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,6,101,11.51
2024-08-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,28,1.79
2024-08-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,17,1.78
2024-08-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,77,5.57
2024-08-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,20,1.9
2024-08-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,17,1.06
2024-08-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,66,4.66
2024-08-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,17,1.7
2024-08-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,17,1.29
2024-08-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,110,6.35
2024-08-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,42,3.8
2024-08-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,19,1.1
2024-08-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,96,5.78
2024-08-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,31,2.35
2024-08-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,18,1.62
2024-08-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,90,8.38
2024-08-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,16,1.78
2024-08-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,17,1.88
2024-08-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,61,5.43
2024-08-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,39,3.47
2024-08-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,10,1.12
2024-08-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,67,4.84
2024-08-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,23,2.0
2024-08-08,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,19,1.57
2024-08-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,86,7.05
2024-08-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,26,2.46
2024-08-09,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,16,1.57
2024-08-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,81,8.31
2024-08-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,29,2.63
2024-08-10,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,12,1.27
2024-08-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,89,5.9
2024-08-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,26,2.94
2024-08-11,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,17,1.9
2024-08-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,68,6.72
2024-08-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,42,2.14
2024-08-12,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,11,1.21
2024-08-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,91,9.33
2024-08-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,34,1.77
2024-08-13,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,15,1.29
2024-08-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,90,9.52
2024-08-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,38,2.33
2024-08-14,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,10,0.85
2024-08-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,90,9.32
2024-08-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,17,1.56
2024-08-15,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,11,0.84
2024-08-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,78,6.79
2024-08-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,35,2.98
2024-08-16,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,19,1.44
2024-08-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,59,3.38
2024-08-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,20,1.05
2024-08-17,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,10,0.86
2024-08-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,114,10.24
2024-08-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,32,3.62
2024-08-18,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,18,1.4
2024-08-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,85,7.34
2024-08-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,26,2.72
2024-08-19,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,22,2.61
2024-08-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,86,8.25
2024-08-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,33,2.91
2024-08-20,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,17,0.98
2024-08-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,89,9.65
2024-08-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,32,3.26
2024-08-21,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,17,0.91
2024-08-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,74,6.36
2024-08-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,6,36,3.66
2024-08-22,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,14,0.87
2024-08-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,89,8.89
2024-08-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,22,2.16
2024-08-23,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,21,1.85
2024-08-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,64,6.34
2024-08-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,27,2.29
2024-08-24,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,11,0.91
2024-08-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,6,99,7.24
2024-08-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,26,2.23
2024-08-25,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,26,1.83
2024-08-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,58,5.76
2024-08-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,36,2.3
2024-08-26,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,14,0.95
2024-08-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,2,91,5.71
2024-08-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,28,3.07
2024-08-27,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,16,1.42
2024-08-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,86,8.4
2024-08-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,3,36,2.33
2024-08-28,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,15,1.05
2024-08-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,1,99,5.43
2024-08-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,26,2.15
2024-08-29,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,24,1.57
2024-08-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,90,8.92
2024-08-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,22,1.33
2024-08-30,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,23,2.14
2024-08-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,0,42,2.56
2024-08-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,27,2.1
2024-08-31,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,19,1.54
2024-09-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,5,82,4.69
2024-09-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,41,2.66
2024-09-01,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,20,1.32
2024-09-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,9,100,11.61
2024-09-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,35,3.39
2024-09-02,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,14,1.01
2024-09-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,3,94,9.29
2024-09-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,2,37,3.97
2024-09-03,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,19,1.25
2024-09-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,8,96,7.53
2024-09-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,30,3.2
2024-09-04,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,19,2.06
2024-09-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,101,10.84
2024-09-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,27,2.55
2024-09-05,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,1,21,2.29
2024-09-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,91,7.82
2024-09-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,1,34,3.15
2024-09-06,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,0,21,1.88
2024-09-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,DE,148.95,88.11,4,72,7.9
2024-09-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,FR,153.95,88.11,0,26,2.48
2024-09-07,SKU-1025,Floor Lamp 'Cleo',Floor Lamps,Nordlys,CH,163.95,88.11,2,22,1.97
